1;0;6;50;91,92;s2;r0-0
2;0;6;45;89,85;s1;r0-0
3;0;7;50;14,30;s0;r0-0
4;0;10;40;9,95;s1;r0-0
5;0;5;45;46,10;s4;r0-0
6;0;8;35;73,64;s0;r0-0
7;0;9;35;16,60;s1;r0-0
8;0;10;50;67,52;s1;r0-0
9;0;7;40;58,39;s1;r0-0
10;0;6;40;6,3;s4;r0-0
11;0;7;35;60,88;s4;r0-0
12;0;8;55;81,15;s4;r0-0
13;0;6;45;24,98;s2;r0-0
14;0;7;45;53,30;s4;r0-0
15;0;6;55;57,39;s2;r0-0
16;0;9;35;6,94;s1;r0-0
17;0;7;40;69,24;s0;r0-0
18;0;8;35;27,75;s3;r0-0
19;0;5;50;52,33;s2;r0-0
20;0;5;50;60,81;s0;r0-0
21;0;7;40;76,71;s1;r0-0
22;0;7;45;20,1;s1;r0-0
23;0;8;45;86,57;s4;r0-0
24;0;9;45;0,17;s4;r0-0
25;0;7;50;77,22;s2;r0-0
26;0;7;45;23,30;s0;r0-0
27;0;6;60;24,34;s3;r0-0
28;0;6;55;97,78;s1;r0-0
29;0;6;50;26,99;s2;r0-0
30;0;7;50;95,42;s3;r0-0
31;0;8;55;43,34;s0;r0-0
32;0;8;50;53,8;s2;r0-0
33;0;5;45;89,83;s0;r0-0
34;0;8;50;52,32;s3;r0-0
35;0;9;40;22,89;s4;r0-0
36;0;8;45;77,73;s1;r0-0
37;0;8;50;81,66;s0;r0-0
38;0;6;55;90,58;s1;r0-0
39;0;7;45;89,78;s3;r0-0
40;0;8;45;42,22;s2;r0-0
41;0;7;40;62,48;s0;r0-0
42;0;7;35;53,60;s4;r0-0
43;0;7;45;79,27;s3;r0-0
44;0;6;45;23,52;s1;r0-0
45;0;9;45;93,84;s3;r0-0
46;0;7;45;43,14;s4;r0-0
47;0;6;50;55,11;s4;r0-0
48;0;8;50;33,15;s2;r0-0
49;0;6;35;29,20;s3;r0-0
50;0;5;50;61,57;s4;r0-0
51;0;6;40;90,35;s1;r0-0
52;0;5;45;77,99;s0;r0-0
53;0;5;35;39,46;s2;r0-0
54;0;7;45;67,62;s0;r0-0
55;0;7;35;8,25;s4;r0-0
56;0;8;50;73,80;s2;r0-0
57;0;8;45;86,88;s1;r0-0
58;0;9;45;19,7;s4;r0-0
59;0;6;45;33,3;s3;r0-0
60;0;6;45;82,59;s1;r0-0
61;0;7;45;99,4;s1;r0-0
62;0;6;40;64,50;s1;r0-0
63;0;6;55;97,22;s2;r0-0
64;0;8;50;50,61;s2;r0-0
65;0;6;45;60,39;s4;r0-0
66;0;5;45;4,7;s3;r0-0
67;0;6;45;13,31;s3;r0-0
68;0;6;40;81,67;s1;r0-0
69;0;7;40;68,85;s1;r0-0
70;0;6;35;10,33;s3;r0-0
71;0;7;30;21,42;s4;r0-0
72;0;9;45;59,0;s3;r0-0
73;0;8;45;56,24;s1;r0-0
74;0;8;45;65,98;s1;r0-0
75;0;7;45;82,4;s3;r0-0
76;0;5;40;75,14;s1;r0-0
77;0;5;50;71,63;s2;r0-0
78;0;6;45;71,39;s1;r0-0
79;0;8;45;80,87;s3;r0-0
80;0;9;55;43,9;s3;r0-0
81;0;9;50;11,76;s0;r0-0
82;0;5;40;17,42;s0;r0-0
83;0;8;40;44,99;s4;r0-0
84;0;5;35;93,0;s2;r0-0
85;0;6;55;26,28;s3;r0-0
86;0;5;50;95,9;s4;r0-0
87;0;5;45;66,26;s4;r0-0
88;0;6;50;94,61;s2;r0-0
89;0;10;45;29,69;s1;r0-0
90;0;7;45;81,80;s1;r0-0
91;0;9;45;43,93;s4;r0-0
92;0;9;35;83,64;s3;r0-0
93;0;7;40;7,37;s0;r0-0
94;0;6;45;18,67;s1;r0-0
95;0;7;45;31,1;s2;r0-0
96;0;7;50;57,80;s1;r0-0
97;0;7;45;14,22;s0;r0-0
98;0;7;45;72,33;s2;r0-0
99;0;6;55;30,24;s3;r0-0
100;0;8;45;91,44;s0;r0-0
101;0;5;40;13,43;s0;r0-0
102;0;6;55;41,35;s2;r0-0
103;0;6;50;3,4;s0;r0-0
104;0;10;40;84,78;s4;r0-0
105;0;7;55;84,46;s2;r0-0
106;0;7;35;7,32;s1;r0-0
107;0;5;45;12,68;s2;r0-0
108;0;6;40;70,99;s4;r0-0
109;0;8;35;37,15;s0;r0-0
110;0;7;50;26,24;s2;r0-0
111;0;7;45;13,80;s1;r0-0
112;0;6;50;67,2;s1;r0-0
113;0;6;50;8,26;s2;r0-0
114;0;7;45;34,69;s0;r0-0
115;0;8;40;85,9;s1;r0-0
116;0;7;55;69,2;s0;r0-0
117;0;8;45;82,80;s4;r0-0
118;0;7;40;32,49;s1;r0-0
119;0;7;60;68,78;s1;r0-0
120;0;5;45;10,56;s4;r0-0
121;0;5;50;56,49;s1;r0-0
122;0;7;40;3,24;s2;r0-0
123;0;6;45;64,36;s2;r0-0
124;0;8;50;28,74;s3;r0-0
125;0;6;35;85,7;s3;r0-0
126;0;8;50;6,6;s2;r0-0
127;0;9;55;12,96;s0;r0-0
128;0;9;40;32,44;s2;r0-0
129;0;6;50;8,21;s1;r0-0
130;0;5;45;31,3;s3;r0-0
131;0;7;60;35,28;s3;r0-0
132;0;9;55;49,73;s1;r0-0
133;0;7;50;96,30;s1;r0-0
134;0;6;45;68,41;s2;r0-0
135;0;7;40;83,55;s1;r0-0
136;0;7;50;63,0;s3;r0-0
137;0;7;40;3,71;s1;r0-0
138;0;9;40;83,99;s3;r0-0
139;0;10;50;58,93;s4;r0-0
140;0;7;45;77,91;s1;r0-0
141;0;7;55;89,50;s0;r0-0
142;0;5;50;80,87;s4;r0-0
143;0;5;40;48,38;s3;r0-0
144;0;7;45;25,37;s1;r0-0
145;0;9;50;68,43;s3;r0-0
146;0;8;40;90,15;s3;r0-0
147;0;9;45;71,44;s4;r0-0
148;0;7;40;52,61;s1;r0-0
149;0;6;45;96,89;s4;r0-0
150;0;8;35;20,56;s2;r0-0
151;0;8;40;40,95;s0;r0-0
152;0;8;45;46,83;s1;r0-0
153;0;8;55;64,95;s4;r0-0
154;0;7;45;4,0;s0;r0-0
155;0;6;40;64,13;s4;r0-0
156;0;7;55;79,75;s3;r0-0
157;0;7;55;33,30;s2;r0-0
158;0;8;45;76,69;s2;r0-0
159;0;5;50;69,84;s4;r0-0
160;0;6;45;1,38;s1;r0-0
161;0;6;35;19,35;s1;r0-0
162;0;7;45;26,50;s1;r0-0
163;0;8;50;70,27;s2;r0-0
164;0;9;45;34,19;s2;r0-0
165;0;9;55;35,97;s1;r0-0
166;0;7;40;79,85;s0;r0-0
167;0;8;50;40,52;s3;r0-0
168;0;7;45;97,67;s1;r0-0
169;0;7;40;25,85;s1;r0-0
170;0;6;40;41,97;s0;r0-0
171;0;8;35;81,46;s4;r0-0
172;0;6;50;21,98;s0;r0-0
173;0;6;40;40,66;s2;r0-0
174;0;6;35;18,79;s0;r0-0
175;0;7;40;67,79;s3;r0-0
176;0;8;50;49,67;s0;r0-0
177;0;5;40;82,4;s3;r0-0
178;0;8;50;94,24;s4;r0-0
179;0;8;45;98,38;s0;r0-0
180;0;6;45;59,68;s3;r0-0
181;0;6;40;62,58;s4;r0-0
182;0;8;45;2,75;s1;r0-0
183;0;7;50;54,93;s2;r0-0
184;0;5;45;36,83;s3;r0-0
185;0;7;40;93,13;s0;r0-0
186;0;9;35;28,61;s3;r0-0
187;0;5;55;81,45;s2;r0-0
188;0;9;40;23,36;s0;r0-0
189;0;7;45;18,72;s3;r0-0
190;0;8;55;5,28;s2;r0-0
191;0;7;55;75,29;s2;r0-0
192;0;9;35;48,66;s0;r0-0
193;0;7;50;41,69;s4;r0-0
194;0;7;45;8,6;s3;r0-0
195;0;9;45;0,43;s2;r0-0
196;0;8;45;21,29;s4;r0-0
197;0;5;45;99,96;s2;r0-0
198;0;6;45;51,51;s3;r0-0
199;0;8;40;57,71;s2;r0-0
200;0;7;45;48,15;s1;r0-0
201;0;7;40;98,39;s2;r0-0
202;0;6;45;32,44;s2;r0-0
203;0;7;35;19,64;s4;r0-0
204;0;6;40;44,53;s4;r0-0
205;0;5;50;56,22;s1;r0-0
206;0;8;50;28,82;s4;r0-0
207;0;6;35;5,85;s2;r0-0
208;0;8;35;60,77;s2;r0-0
209;0;8;35;7,6;s1;r0-0
210;0;8;40;93,56;s1;r0-0
211;0;7;50;95,10;s4;r0-0
212;0;8;55;76,66;s4;r0-0
213;0;6;45;49,20;s0;r0-0
214;0;6;45;34,80;s3;r0-0
215;0;6;50;66,75;s1;r0-0
