1;0;8;45;47,35;s1;r0-0
2;0;8;45;58,90;s2;r0-0
3;0;9;55;19,24;s4;r0-0
4;0;7;40;52,5;s4;r0-0
5;0;5;45;91,23;s1;r0-0
6;0;9;55;82,7;s0;r0-0
7;0;5;50;51,1;s3;r0-0
8;0;5;45;36,86;s2;r0-0
9;0;8;40;39,27;s3;r0-0
10;0;6;30;9,78;s3;r0-0
11;0;6;50;78,72;s1;r0-0
12;0;6;60;23,39;s1;r0-0
13;0;8;45;51,86;s3;r0-0
14;0;5;40;18,12;s1;r0-0
15;0;5;55;65,35;s2;r0-0
16;0;8;50;63,99;s4;r0-0
17;0;9;40;4,77;s4;r0-0
18;0;6;45;79,84;s4;r0-0
19;0;5;40;96,10;s0;r0-0
20;0;6;45;53,13;s1;r0-0
21;0;9;45;97,69;s2;r0-0
22;0;7;40;43,89;s2;r0-0
23;0;7;30;24,44;s3;r0-0
24;0;7;45;73,63;s3;r0-0
25;0;7;45;33,99;s2;r0-0
26;0;9;50;55,18;s2;r0-0
27;0;6;45;49,5;s2;r0-0
28;0;6;50;35,37;s4;r0-0
29;0;10;55;89,47;s2;r0-0
30;0;5;45;52,55;s4;r0-0
31;0;7;50;89,53;s2;r0-0
32;0;7;35;97,82;s0;r0-0
33;0;8;50;25,59;s0;r0-0
34;0;8;45;19,13;s0;r0-0
35;0;9;50;36,65;s1;r0-0
36;0;7;35;85,87;s3;r0-0
37;0;6;50;99,64;s0;r0-0
38;0;7;35;95,56;s2;r0-0
39;0;6;45;52,68;s4;r0-0
40;0;6;55;30,67;s0;r0-0
41;0;7;40;39,68;s3;r0-0
42;0;9;45;23,90;s0;r0-0
43;0;7;45;9,49;s1;r0-0
44;0;9;45;61,15;s0;r0-0
45;0;8;30;62,91;s1;r0-0
46;0;6;50;68,36;s3;r0-0
47;0;8;50;17,30;s1;r0-0
48;0;10;35;30,78;s3;r0-0
49;0;9;55;5,11;s1;r0-0
50;0;8;40;3,79;s4;r0-0
51;0;8;55;15,94;s2;r0-0
52;0;7;35;47,34;s0;r0-0
53;0;6;50;87,21;s2;r0-0
54;0;7;35;79,50;s0;r0-0
55;0;8;55;82,27;s3;r0-0
56;0;8;50;50,11;s0;r0-0
57;0;6;50;88,69;s3;r0-0
58;0;8;40;23,73;s1;r0-0
59;0;9;55;96,64;s0;r0-0
60;0;5;45;84,52;s2;r0-0
61;0;8;35;53,95;s0;r0-0
62;0;8;40;88,15;s3;r0-0
63;0;9;55;36,18;s3;r0-0
64;0;6;35;18,45;s2;r0-0
65;0;6;50;5,62;s4;r0-0
66;0;9;50;17,16;s3;r0-0
67;0;6;40;98,37;s1;r0-0
68;0;5;50;92,99;s1;r0-0
69;0;7;45;7,86;s1;r0-0
70;0;9;40;78,35;s4;r0-0
71;0;5;55;38,23;s1;r0-0
72;0;9;35;90,7;s0;r0-0
73;0;9;45;71,84;s2;r0-0
74;0;7;45;99,6;s3;r0-0
75;0;7;50;18,92;s3;r0-0
76;0;8;45;19,69;s4;r0-0
77;0;7;55;81,9;s4;r0-0
78;0;7;60;74,48;s4;r0-0
79;0;10;50;85,8;s1;r0-0
80;0;5;30;22,24;s3;r0-0
81;0;6;50;71,83;s4;r0-0
82;0;6;40;45,52;s0;r0-0
83;0;7;40;21,52;s4;r0-0
84;0;9;45;62,48;s3;r0-0
85;0;7;50;50,7;s4;r0-0
86;0;8;45;10,88;s3;r0-0
87;0;8;55;94,37;s3;r0-0
88;0;8;35;98,83;s1;r0-0
89;0;5;55;22,13;s2;r0-0
90;0;8;55;33,12;s0;r0-0
91;0;7;40;74,61;s4;r0-0
92;0;8;50;64,6;s1;r0-0
93;0;8;45;57,81;s4;r0-0
94;0;7;50;83,70;s4;r0-0
95;0;8;40;78,41;s3;r0-0
96;0;8;40;37,37;s3;r0-0
97;0;8;45;97,36;s2;r0-0
98;0;7;55;33,72;s4;r0-0
99;0;9;50;91,7;s2;r0-0
100;0;7;55;40,71;s4;r0-0
101;0;5;35;62,29;s1;r0-0
102;0;6;45;33,90;s0;r0-0
103;0;7;40;26,21;s4;r0-0
104;0;7;35;20,38;s4;r0-0
105;0;7;50;11,74;s2;r0-0
106;0;5;50;71,86;s4;r0-0
107;0;8;40;65,35;s1;r0-0
108;0;8;40;68,15;s4;r0-0
109;0;9;50;42,24;s2;r0-0
110;0;8;50;70,71;s1;r0-0
111;0;7;55;2,25;s3;r0-0
112;0;6;45;87,26;s0;r0-0
113;0;7;50;47,14;s2;r0-0
114;0;6;55;91,40;s1;r0-0
115;0;6;40;5,44;s1;r0-0
116;0;8;40;86,0;s0;r0-0
117;0;6;45;0,40;s0;r0-0
118;0;8;45;40,15;s1;r0-0
119;0;6;60;41,64;s4;r0-0
120;0;6;40;27,1;s0;r0-0
121;0;8;45;29,49;s2;r0-0
122;0;6;45;57,55;s3;r0-0
123;0;9;45;87,9;s1;r0-0
124;0;5;45;6,33;s2;r0-0
125;0;8;50;76,8;s4;r0-0
126;0;6;40;40,17;s4;r0-0
127;0;7;40;85,22;s4;r0-0
128;0;7;55;51,20;s4;r0-0
129;0;6;50;84,25;s3;r0-0
130;0;9;50;31,52;s0;r0-0
131;0;8;50;93,32;s4;r0-0
132;0;5;50;21,25;s3;r0-0
133;0;9;50;39,14;s1;r0-0
134;0;8;45;64,48;s2;r0-0
135;0;6;50;85,15;s4;r0-0
136;0;8;35;50,13;s0;r0-0
137;0;7;40;88,43;s2;r0-0
138;0;7;40;53,21;s4;r0-0
139;0;9;40;25,32;s3;r0-0
140;0;7;45;70,59;s1;r0-0
141;0;7;40;82,36;s2;r0-0
142;0;5;50;78,49;s0;r0-0
143;0;9;45;8,71;s0;r0-0
144;0;7;40;96,53;s1;r0-0
145;0;7;45;43,56;s4;r0-0
146;0;8;35;53,69;s3;r0-0
147;0;6;55;91,69;s1;r0-0
148;0;6;50;51,37;s3;r0-0
149;0;8;40;3,30;s0;r0-0
150;0;6;40;54,70;s2;r0-0
151;0;6;40;17,21;s1;r0-0
152;0;8;45;26,54;s4;r0-0
153;0;10;40;9,27;s2;r0-0
154;0;5;40;38,45;s1;r0-0
155;0;8;45;58,76;s4;r0-0
156;0;6;45;12,28;s4;r0-0
157;0;7;45;82,35;s0;r0-0
158;0;10;45;70,85;s0;r0-0
159;0;9;50;97,37;s2;r0-0
160;0;7;45;76,28;s0;r0-0
161;0;9;55;8,88;s0;r0-0
162;0;9;45;40,95;s3;r0-0
163;0;7;45;98,90;s4;r0-0
164;0;7;55;73,28;s3;r0-0
165;0;7;40;52,56;s2;r0-0
166;0;10;50;20,12;s4;r0-0
167;0;8;45;84,31;s0;r0-0
168;0;8;45;94,38;s0;r0-0
169;0;7;55;74,48;s3;r0-0
170;0;7;55;6,89;s2;r0-0
171;0;8;50;47,85;s1;r0-0
172;0;8;45;52,89;s3;r0-0
173;0;5;45;28,25;s2;r0-0
174;0;9;45;66,21;s0;r0-0
175;0;5;55;34,65;s4;r0-0
176;0;7;45;4,19;s3;r0-0
177;0;5;40;30,45;s4;r0-0
178;0;9;35;98,50;s3;r0-0
179;0;6;50;4,27;s2;r0-0
180;0;6;45;48,54;s2;r0-0
181;0;9;55;85,76;s4;r0-0
182;0;8;55;82,32;s4;r0-0
183;0;7;45;32,83;s2;r0-0
184;0;8;50;82,32;s0;r0-0
185;0;8;50;15,96;s0;r0-0
186;0;7;40;6,51;s3;r0-0
187;0;5;55;49,22;s1;r0-0
188;0;6;45;53,66;s4;r0-0
189;0;10;40;66,11;s4;r0-0
190;0;7;40;20,50;s1;r0-0
191;0;7;40;16,71;s3;r0-0
192;0;6;50;88,36;s3;r0-0
193;0;7;40;31,19;s4;r0-0
194;0;7;40;10,69;s0;r0-0
195;0;6;50;16,34;s3;r0-0
196;0;8;55;4,34;s1;r0-0
197;0;6;35;55,2;s2;r0-0
198;0;9;40;77,4;s0;r0-0
199;0;6;50;17,21;s0;r0-0
200;0;8;40;47,66;s2;r0-0
201;0;6;35;51,21;s0;r0-0
202;0;8;45;81,5;s2;r0-0
203;0;6;45;53,9;s3;r0-0
204;0;6;45;29,28;s1;r0-0
205;0;6;40;6,40;s1;r0-0
206;0;7;45;94,55;s2;r0-0
207;0;7;45;37,7;s4;r0-0
208;1;11;35;22,33;s1;r0-0
209;1;9;40;83,81;s3;r0-0
210;1;6;45;86,18;s0;r0-0
211;1;10;40;53,7;s0;r0-0
212;1;9;35;71,19;s0;r0-0
213;1;6;45;66,70;s1;r0-0
214;1;8;40;86,36;s2;r0-0
215;1;8;60;95,30;s0;r0-0
216;1;10;45;59,38;s1;r0-0
217;1;6;45;36,45;s0;r0-0
218;1;7;50;99,50;s4;r0-0
219;1;10;55;2,22;s3;r0-0
220;1;7;35;13,23;s0;r0-0
221;1;9;35;50,62;s1;r0-0
222;1;10;35;23,19;s1;r0-0
223;1;7;50;32,13;s2;r0-0
224;1;9;45;21,40;s4;r0-0
225;1;10;45;36,43;s2;r0-0
226;1;8;45;72,99;s0;r0-0
227;1;9;45;35,56;s0;r0-0
228;1;11;40;74,50;s2;r0-0
229;1;7;45;80,36;s3;r0-0
230;1;6;45;89,52;s1;r0-0
231;1;10;40;72,37;s4;r0-0
232;1;8;45;6,99;s4;r0-0
233;1;8;35;23,37;s2;r0-0
234;1;8;50;75,14;s0;r0-0
235;1;8;55;71,23;s0;r0-0
236;1;8;50;99,34;s3;r0-0
237;1;7;35;20,13;s0;r0-0
238;1;9;50;98,18;s1;r0-0
239;1;8;40;75,91;s2;r0-0
240;1;6;55;42,76;s1;r0-0
241;1;8;40;74,0;s2;r0-0
242;1;11;35;49,0;s0;r0-0
243;1;8;55;72,78;s4;r0-0
244;1;8;55;10,72;s1;r0-0
245;1;10;45;57,77;s0;r0-0
246;1;7;45;79,15;s1;r0-0
247;1;8;45;22,98;s1;r0-0
248;1;10;45;19,15;s1;r0-0
249;1;8;45;98,65;s4;r0-0
250;1;8;45;97,38;s3;r0-0
251;1;6;50;69,84;s1;r0-0
252;1;11;35;97,82;s4;r0-0
253;1;8;45;33,59;s1;r0-0
254;1;6;50;73,82;s3;r0-0
255;1;6;45;94,10;s0;r0-0
256;1;8;45;91,35;s1;r0-0
257;1;9;45;41,2;s2;r0-0
258;1;9;40;37,0;s2;r0-0
259;1;10;45;37,54;s2;r0-0
260;1;11;40;38,61;s2;r0-0
261;1;9;50;14,35;s0;r0-0
262;1;8;45;59,48;s1;r0-0
263;1;8;50;61,12;s0;r0-0
264;1;6;40;30,86;s4;r0-0
265;1;9;40;73,92;s1;r0-0
266;1;8;40;40,10;s3;r0-0
267;1;7;55;29,65;s4;r0-0
268;1;9;45;5,46;s1;r0-0
